"","price","abtest","vehicleType","yearOfRegistration","gearbox","powerPS","kilometer","fuelType","notRepairedDamage"
"34841",1790,"control","kombi",2002,"manuell",116,150000,"diesel","nein"
"34842",11849,"control","bus",2008,"manuell",140,150000,"diesel","nein"
"34843",9900,"control","limousine",2010,"manuell",105,150000,"diesel","nein"
"34844",4700,"control","limousine",2006,"manuell",109,150000,"lpg","nein"
"34845",3490,"control","kleinwagen",2007,"manuell",75,80000,"benzin","nein"
"34846",7750,"control","kombi",2006,"manuell",140,150000,"diesel","nein"
"34847",3650,"control","kombi",2003,"automatik",143,150000,"diesel","nein"
"34848",5600,"control","bus",2007,"manuell",105,150000,"diesel","nein"
"34849",11960,"test","kleinwagen",2012,"manuell",86,30000,"benzin","nein"
"34850",6100,"test","bus",2005,"manuell",125,150000,"benzin","nein"
"34851",1600,"control","kleinwagen",2005,"manuell",90,150000,"diesel","nein"
"34852",8695,"test","limousine",2007,"automatik",170,150000,"diesel","nein"
"34853",3700,"control","limousine",2004,"manuell",116,150000,"benzin","nein"
"34854",32390,"test","coupe",2013,"manuell",306,50000,"benzin","nein"
"34855",4650,"test","andere",2004,"automatik",129,150000,"benzin","nein"
"34856",7450,"test","bus",2007,"automatik",105,150000,"diesel","nein"
"34857",15950,"test","cabrio",2011,"manuell",122,30000,"benzin","nein"
"34858",6750,"control","kleinwagen",2009,"manuell",80,50000,"benzin","nein"
"34859",6499,"test","limousine",2004,"automatik",150,60000,"benzin","nein"
"34860",3400,"control","suv",2004,"manuell",140,150000,"diesel","nein"
"34861",600,"test","bus",2003,"manuell",60,150000,"diesel","ja"
"34862",3800,"control","kleinwagen",2007,"manuell",73,150000,"benzin","nein"
"34863",12999,"control","limousine",2008,"manuell",120,150000,"diesel","nein"
"34864",2000,"test","kombi",2003,"manuell",82,60000,"benzin","nein"
"34865",3999,"control","kleinwagen",2008,"manuell",90,100000,"benzin","nein"
"34866",4499,"test","limousine",2004,"manuell",75,125000,"benzin","nein"
"34867",8850,"control","kleinwagen",2013,"manuell",75,40000,"diesel","nein"
"34868",2990,"test","limousine",2005,"manuell",95,150000,"benzin","nein"
"34869",12490,"test","kleinwagen",2015,"manuell",86,10000,"benzin","nein"
"34870",4000,"control","kleinwagen",2006,"automatik",61,50000,"benzin","nein"
"34871",10700,"test","kombi",2009,"manuell",145,80000,"benzin","nein"
"34872",16350,"test","kombi",2014,"automatik",140,100000,"diesel","nein"
"34873",999,"control","kombi",2000,"manuell",100,150000,"benzin","ja"
"34874",3899,"control","kleinwagen",2006,"manuell",54,125000,"benzin","nein"
"34875",12999,"test","cabrio",2010,"manuell",105,60000,"diesel","nein"
"34876",7100,"test","bus",2006,"manuell",102,125000,"benzin","nein"
"34877",6950,"test","kleinwagen",2009,"manuell",60,60000,"benzin","nein"
"34878",12000,"test","limousine",2011,"manuell",179,40000,"benzin","nein"
"34879",3000,"test","kombi",2006,"manuell",131,150000,"diesel","nein"
"34880",4200,"control","kombi",2006,"manuell",122,150000,"diesel","nein"
"34881",2650,"control","kleinwagen",2005,"manuell",52,100000,"benzin","nein"
"34882",2750,"test","kleinwagen",2009,"manuell",54,80000,"benzin","nein"
"34883",2750,"test","limousine",2003,"manuell",103,100000,"benzin","nein"
"34884",6200,"control","coupe",2009,"manuell",90,60000,"benzin","nein"
"34885",3200,"test","limousine",2001,"manuell",150,150000,"benzin","nein"
"34886",38888,"control","bus",2015,"manuell",131,10000,"diesel","nein"
"34887",1050,"control","kombi",2004,"manuell",90,150000,"diesel","nein"
"34888",3600,"test","cabrio",2006,"manuell",131,150000,"diesel","nein"
"34889",17999,"test","limousine",2013,"automatik",211,30000,"benzin","nein"
"34890",5500,"control","limousine",2009,"manuell",116,150000,"benzin","nein"
"34891",7500,"control","limousine",2006,"manuell",105,80000,"diesel","nein"
"34892",12000,"control","cabrio",2003,"automatik",231,150000,"benzin","nein"
"34893",9500,"control","limousine",2005,"automatik",150,150000,"diesel","nein"
"34894",10500,"test","bus",2013,"automatik",140,40000,"diesel","nein"
"34895",17300,"control","kleinwagen",2015,"manuell",116,30000,"diesel","nein"
"34896",10990,"test","kombi",2010,"manuell",170,150000,"diesel","nein"
"34897",1600,"test","kleinwagen",2000,"automatik",60,125000,"benzin","nein"
"34898",999,"test","kombi",2003,"manuell",109,150000,"benzin","ja"
"34899",3950,"control","coupe",2001,"manuell",163,125000,"benzin","nein"
"34900",6999,"test","kombi",2012,"manuell",204,60000,"diesel","ja"
"34901",2900,"control","kleinwagen",2005,"manuell",80,125000,"benzin","nein"
"34902",6900,"control","limousine",2007,"automatik",136,150000,"diesel","nein"
"34903",7300,"control","coupe",2012,"automatik",54,50000,"diesel","nein"
"34904",4800,"test","kleinwagen",2012,"manuell",75,50000,"benzin","nein"
"34905",26000,"test","limousine",2013,"manuell",184,50000,"diesel","nein"
"34906",6850,"control","cabrio",2007,"manuell",150,150000,"diesel","nein"
"34907",9500,"test","cabrio",2006,"manuell",116,40000,"benzin","nein"
"34908",7500,"test","kombi",2007,"manuell",150,150000,"diesel","nein"
"34909",8200,"test","bus",2007,"manuell",95,60000,"diesel","nein"
"34910",3499,"control","kombi",2005,"manuell",143,150000,"benzin","nein"
"34911",2270,"control","bus",2006,"manuell",90,150000,"diesel","nein"
"34912",5300,"control","limousine",2003,"manuell",170,150000,"benzin","nein"
"34913",5500,"control","cabrio",2005,"manuell",109,30000,"benzin","nein"
"34914",13499,"test","kleinwagen",2014,"manuell",116,30000,"benzin","nein"
"34915",2200,"control","kleinwagen",2005,"automatik",94,150000,"benzin","nein"
"34916",4100,"test","kleinwagen",2009,"manuell",68,100000,"benzin","nein"
"34917",18300,"test","coupe",2012,"manuell",160,50000,"benzin","nein"
"34918",11000,"test","kombi",2008,"automatik",179,150000,"diesel","nein"
"34919",15200,"control","bus",2011,"manuell",105,70000,"diesel","nein"
"34920",11499,"control","coupe",2008,"manuell",241,100000,"benzin","nein"
"34921",10900,"test","limousine",2010,"manuell",143,150000,"diesel","nein"
"34922",850,"test","limousine",2001,"manuell",90,150000,"benzin","ja"
"34923",12500,"test","limousine",2006,"automatik",224,150000,"diesel","nein"
"34924",2750,"control","limousine",2002,"manuell",122,150000,"benzin","nein"
"34925",1795,"test","limousine",2000,"manuell",75,125000,"benzin","nein"
"34926",34000,"control","coupe",2015,"manuell",317,10000,"benzin","nein"
"34927",6990,"test","kleinwagen",2012,"manuell",75,70000,"benzin","nein"
"34928",6500,"test","kombi",2002,"automatik",299,150000,"benzin","nein"
"34929",5850,"control","limousine",2004,"automatik",122,150000,"diesel","nein"
"34930",4999,"test","kleinwagen",2006,"manuell",90,150000,"benzin","nein"
"34931",6290,"control","limousine",2003,"automatik",150,150000,"diesel","nein"
"34932",3800,"control","limousine",2000,"manuell",118,150000,"benzin","nein"
"34933",2490,"control","kombi",2004,"manuell",115,150000,"diesel","nein"
"34934",8990,"control","cabrio",2002,"manuell",170,70000,"benzin","nein"
"34935",6300,"test","limousine",2004,"automatik",143,125000,"benzin","nein"
"34936",2300,"test","kombi",2007,"manuell",130,150000,"diesel","nein"
"34937",3000,"control","kombi",2002,"automatik",220,125000,"benzin","ja"
"34938",4699,"test","kombi",2011,"manuell",109,150000,"diesel","nein"
"34939",1950,"control","kleinwagen",2004,"manuell",75,150000,"benzin","nein"
"34940",6900,"control","coupe",2008,"manuell",122,150000,"benzin","ja"
"34941",4200,"test","kleinwagen",2001,"manuell",75,150000,"benzin","nein"
"34942",888,"control","kombi",2005,"manuell",82,150000,"lpg","nein"
"34943",7240,"test","kleinwagen",2010,"manuell",120,125000,"benzin","nein"
"34944",1100,"test","limousine",2003,"manuell",144,150000,"benzin","ja"
"34945",13500,"test","cabrio",2008,"automatik",140,100000,"diesel","nein"
"34946",18500,"test","limousine",2012,"automatik",184,125000,"diesel","nein"
"34947",13900,"test","coupe",2006,"manuell",205,70000,"benzin","nein"
"34948",6499,"test","kombi",2006,"manuell",140,150000,"diesel","nein"
"34949",2890,"test","kleinwagen",2006,"manuell",68,90000,"benzin","nein"
"34950",1299,"control","kleinwagen",2000,"manuell",54,50000,"benzin","nein"
"34951",7199,"control","limousine",2011,"manuell",163,125000,"diesel","nein"
"34952",4100,"test","kombi",2003,"manuell",143,150000,"benzin","nein"
"34953",7000,"test","limousine",2005,"manuell",140,150000,"diesel","nein"
"34954",1600,"control","kleinwagen",2003,"manuell",131,150000,"diesel","ja"
"34955",16400,"test","kombi",2012,"manuell",160,80000,"diesel","nein"
"34956",1950,"control","bus",2006,"manuell",122,150000,"lpg","nein"
"34957",27999,"test","limousine",2010,"automatik",235,150000,"diesel","nein"
"34958",1300,"control","kombi",2001,"manuell",75,150000,"benzin","nein"
"34959",17000,"test","limousine",2005,"manuell",231,150000,"diesel","nein"
"34960",8500,"test","limousine",2006,"automatik",163,150000,"diesel","nein"
"34961",18900,"test","cabrio",2009,"manuell",209,50000,"diesel","nein"
"34962",8000,"control","suv",2005,"manuell",125,60000,"benzin","nein"
"34963",7900,"test","suv",2004,"automatik",163,150000,"diesel","nein"
"34964",4950,"test","kleinwagen",2009,"manuell",92,100000,"benzin","nein"
"34965",3500,"control","kleinwagen",2006,"manuell",105,150000,"benzin","nein"
"34966",10250,"test","kleinwagen",2013,"automatik",86,30000,"benzin","nein"
"34967",1650,"test","limousine",2001,"manuell",84,125000,"benzin","nein"
"34968",6890,"test","suv",2005,"manuell",150,20000,"diesel","nein"
"34969",4000,"control","kleinwagen",2011,"automatik",61,60000,"benzin","nein"
"34970",3900,"test","limousine",2004,"manuell",101,150000,"diesel","nein"
"34971",11000,"control","limousine",2003,"automatik",170,150000,"diesel","nein"
"34972",7999,"test","kombi",2007,"manuell",174,150000,"diesel","ja"
"34973",4200,"test","kleinwagen",2010,"manuell",65,90000,"benzin","nein"
"34974",2850,"control","kleinwagen",2003,"manuell",55,80000,"benzin","nein"
"34975",6200,"control","kombi",2011,"automatik",163,90000,"diesel","ja"
"34976",2300,"control","kombi",2002,"manuell",97,150000,"cng","nein"
"34977",12500,"test","coupe",2009,"automatik",200,100000,"benzin","nein"
"34978",990,"control","kleinwagen",2000,"manuell",60,150000,"benzin","nein"
"34979",1999,"test","kleinwagen",2004,"manuell",83,150000,"lpg","nein"
"34980",9500,"control","limousine",2010,"manuell",155,125000,"benzin","nein"
"34981",8900,"control","coupe",2009,"manuell",160,125000,"benzin","ja"
"34982",11700,"test","suv",2009,"manuell",173,125000,"diesel","nein"
"34983",2800,"control","kleinwagen",2007,"manuell",60,90000,"benzin","nein"
"34984",2100,"test","kleinwagen",2002,"manuell",75,150000,"benzin","ja"
"34985",900,"test","kleinwagen",2001,"manuell",75,150000,"benzin","nein"
"34986",3700,"control","limousine",2006,"automatik",77,150000,"hybrid","nein"
"34987",5700,"test","kombi",2008,"manuell",140,150000,"diesel","nein"
"34988",1700,"test","kombi",2003,"manuell",136,150000,"diesel","nein"
"34989",12299,"test","cabrio",2008,"manuell",140,90000,"diesel","nein"
"34990",1799,"control","kleinwagen",2005,"manuell",60,150000,"benzin","nein"
"34991",1400,"control","limousine",2001,"manuell",75,90000,"benzin","nein"
"34992",4850,"test","kombi",2003,"manuell",131,150000,"benzin","nein"
"34993",2100,"control","kleinwagen",2001,"manuell",60,150000,"benzin","nein"
"34994",1900,"control","kombi",2000,"automatik",165,150000,"benzin","nein"
"34995",12999,"test","limousine",2006,"automatik",163,40000,"diesel","nein"
"34996",9999,"test","kleinwagen",2011,"automatik",105,125000,"diesel","nein"
"34997",4299,"control","limousine",2006,"manuell",116,150000,"benzin","nein"
"34998",3000,"control","limousine",2000,"automatik",143,150000,"diesel","nein"
"34999",12990,"control","kombi",2012,"manuell",163,100000,"diesel","nein"
"35000",3200,"test","kleinwagen",2009,"manuell",68,50000,"benzin","nein"
"35001",14500,"test","bus",2012,"manuell",125,80000,"diesel","nein"
"35002",5500,"control","andere",2004,"automatik",140,150000,"diesel","nein"
"35003",9750,"test","kombi",2008,"automatik",197,150000,"diesel","nein"
"35004",1500,"test","kombi",2004,"manuell",107,150000,"diesel","ja"
"35005",2090,"control","kombi",2000,"manuell",170,150000,"benzin","nein"
"35006",19666,"test","limousine",2012,"manuell",156,30000,"benzin","nein"
"35007",2800,"test","limousine",2003,"manuell",125,150000,"diesel","nein"
"35008",13750,"test","bus",2007,"manuell",131,150000,"diesel","nein"
"35009",950,"test","kombi",2000,"manuell",125,150000,"benzin","nein"
"35010",6500,"test","kleinwagen",2010,"manuell",75,150000,"diesel","nein"
"35011",1200,"control","limousine",2002,"manuell",75,150000,"diesel","nein"
"35012",2999,"test","limousine",2004,"manuell",110,150000,"diesel","nein"
"35013",3200,"test","kombi",2004,"manuell",131,150000,"diesel","nein"
"35014",4599,"test","bus",2011,"manuell",131,150000,"diesel","nein"
"35015",6000,"test","limousine",2008,"manuell",105,70000,"benzin","nein"
"35016",9850,"test","coupe",2009,"manuell",160,100000,"benzin","nein"
"35017",2350,"control","kleinwagen",2002,"automatik",54,125000,"benzin","nein"
"35018",4200,"control","limousine",2004,"automatik",125,125000,"benzin","nein"
"35019",39900,"control","kombi",2014,"automatik",204,60000,"diesel","nein"
"35020",21500,"control","limousine",2008,"automatik",355,125000,"benzin","nein"
"35021",5199,"control","cabrio",2001,"automatik",170,150000,"benzin","nein"
"35022",9800,"test","suv",2011,"manuell",107,70000,"diesel","nein"
"35023",3000,"control","limousine",2001,"automatik",150,150000,"benzin","nein"
"35024",11500,"test","kombi",2007,"automatik",232,150000,"diesel","nein"
"35025",3300,"test","kombi",2001,"automatik",129,150000,"benzin","nein"
"35026",2700,"test","limousine",2004,"automatik",122,150000,"diesel","nein"
"35027",16950,"control","kombi",2013,"manuell",120,50000,"diesel","nein"
"35028",999,"test","kleinwagen",2002,"manuell",75,150000,"benzin","nein"
"35029",750,"control","kleinwagen",2002,"manuell",60,150000,"benzin","nein"
"35030",1700,"test","kleinwagen",2003,"manuell",103,150000,"benzin","ja"
"35031",2800,"test","limousine",2001,"manuell",105,150000,"benzin","nein"
"35032",1250,"control","kleinwagen",2005,"manuell",65,150000,"benzin","ja"
"35033",2100,"test","kleinwagen",2007,"manuell",58,150000,"benzin","nein"
"35034",4600,"test","bus",2006,"manuell",101,150000,"diesel","nein"
"35035",5000,"test","limousine",2008,"manuell",109,125000,"benzin","nein"
"35036",6250,"test","kombi",2005,"manuell",102,150000,"benzin","nein"
"35037",2900,"test","kleinwagen",2004,"manuell",54,125000,"benzin","nein"
"35038",13300,"control","cabrio",2010,"manuell",160,80000,"benzin","nein"
"35039",2290,"control","limousine",2001,"manuell",95,150000,"diesel","nein"
"35040",4900,"control","kombi",2010,"manuell",110,150000,"diesel","ja"
"35041",9600,"test","kombi",2004,"automatik",241,150000,"diesel","nein"
"35042",5200,"test","limousine",2002,"manuell",170,150000,"benzin","nein"
"35043",1990,"test","kombi",2000,"manuell",101,150000,"benzin","nein"
"35044",1700,"control","limousine",2000,"manuell",75,150000,"benzin","nein"
"35045",2500,"control","limousine",2002,"manuell",102,150000,"benzin","ja"
"35046",9950,"test","kombi",2005,"automatik",249,150000,"benzin","nein"
"35047",4900,"test","limousine",2004,"manuell",75,150000,"benzin","nein"
"35048",3200,"test","kleinwagen",2001,"manuell",75,70000,"benzin","nein"
"35049",13900,"test","kombi",2012,"manuell",105,125000,"diesel","nein"
"35050",4150,"control","limousine",2007,"manuell",140,150000,"diesel","nein"
"35051",2150,"control","bus",2003,"manuell",95,100000,"benzin","nein"
"35052",13900,"test","cabrio",2007,"automatik",163,150000,"lpg","nein"
"35053",3650,"control","limousine",2005,"manuell",54,125000,"benzin","nein"
"35054",3550,"control","limousine",2008,"manuell",105,90000,"diesel","nein"
"35055",29999,"test","cabrio",2005,"automatik",360,40000,"benzin","nein"
"35056",13000,"test","cabrio",2006,"automatik",231,125000,"benzin","nein"
"35057",23800,"test","limousine",2013,"automatik",220,30000,"benzin","nein"
"35058",2000,"test","kombi",2007,"automatik",106,150000,"diesel","nein"
"35059",7999,"test","limousine",2009,"manuell",110,125000,"diesel","nein"
"35060",2300,"test","kleinwagen",2006,"manuell",67,150000,"benzin","nein"
"35061",8000,"test","limousine",2006,"automatik",179,150000,"diesel","nein"
"35062",13500,"control","limousine",2009,"automatik",170,125000,"benzin","nein"
"35063",9950,"test","coupe",2008,"manuell",140,150000,"diesel","nein"
"35064",3200,"control","suv",2004,"manuell",140,150000,"diesel","nein"
"35065",12600,"control","coupe",2009,"manuell",211,125000,"benzin","nein"
"35066",2550,"control","cabrio",2000,"manuell",101,150000,"benzin","nein"
"35067",57900,"control","limousine",2015,"automatik",204,10000,"diesel","nein"
"35068",4950,"control","coupe",2006,"manuell",105,125000,"benzin","nein"
"35069",7499,"control","kombi",2002,"automatik",163,150000,"diesel","nein"
"35070",11100,"test","kleinwagen",2014,"manuell",69,20000,"benzin","nein"
"35071",1800,"control","bus",2002,"manuell",75,125000,"benzin","nein"
